Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,50.92647171020508,55.57503975936106,50.381108604299655,55.57503975936106,15133331
2008-02-12,50.01753234863281,52.79628492852518,49.6020174503745,52.45868105501637,10237627
2008-02-13,49.29038619995117,51.54974261983129,48.27757101018714,50.90050166198799,10395753
2008-02-14,53.601341247558594,54.146704299469306,50.38110361622196,50.38110361622196,12514003
2008-02-15,55.13355255126953,55.575037793374705,51.96525539845679,53.39358544692266,12080990
2008-02-18,54.82191467285156,56.38009640652044,54.3544626184011,56.38009640652044,6977153
2008-02-19,54.224613189697266,55.93860988727597,53.809098305078585,55.808761705979975,7226542
2008-02-20,52.87419509887695,53.731195280219815,52.27689482411242,53.705224937326214,5604999
2008-02-21,53.237770080566406,54.14670737797606,52.58852915384523,53.73119248040301,3874365
2008-02-22,52.56256103515625,52.90016492238543,50.926471717214795,51.47183482319528,2691220
2008-02-25,53.0040397644043,53.65328068175928,51.73152827086002,53.18582863020665,6270186
2008-02-26,53.2118034362793,53.96492225913244,52.95210704754665,53.497470168356756,7139423
2008-02-27,56.32815933227539,59.10690854037433,53.990891865581766,53.990891865581766,43223132
2008-02-28,57.91230773925781,58.35379300113677,56.094433050698214,56.87352220293804,35763847
2008-02-29,57.08127975463867,58.691398797156545,56.14637555948146,57.54873537457504,16477462
2008-03-03,54.69207000732422,56.509948226502665,54.06879938717148,54.58819215769171,10049153
2008-03-04,53.289710998535156,55.26340425939629,51.939291889156905,55.055648557140465,11485198
2008-03-05,54.276554107666016,54.536250471389636,51.99122399348374,53.549402175825456,8581053
2008-03-07,51.497802734375,53.49746618777051,49.342320754862335,53.49746618777051,14251925
2008-03-10,51.05631637573242,51.41989058044643,48.12174887482118,51.31601273943633,11713659
2008-03-11,55.263404846191406,55.78279762970365,49.44620637532574,50.64080695951772,19665129
2008-03-12,53.86103820800781,57.133213033841045,53.341645490331345,56.76963883593898,12262350
2008-03-13,46.45969009399414,52.97807315708897,45.187178595369886,52.458680421131525,47000084
2008-03-14,49.65395736694336,49.86171305168629,46.79729732876235,47.75817177364515,35798540
2008-03-17,47.70623779296875,48.719052987713965,46.693422598223535,48.719052987713965,19211273
2008-03-18,48.12174987792969,49.0566575112236,46.84923485136878,47.62832395872079,12632937
2008-03-19,48.40741729736328,53.912978289866075,48.09578024091553,50.38110691367405,16449023
2008-03-24,48.87487030029297,50.22529287441262,47.810114446355264,50.22529287441262,11636914
2008-03-25,50.718719482421875,51.03035304828172,49.238448596924606,50.14738599480872,13232423
2008-03-26,50.40707778930664,51.62765216390387,49.861714695925805,50.38110744726802,11448313
2008-03-27,51.31601333618164,51.80943925084293,49.653957293620316,49.653957293620316,17425122
2008-03-28,51.419891357421875,51.809439431221335,50.069472359170575,51.54973954123589,11599511
2008-03-31,51.05631637573242,51.65362012566584,50.38110512563078,51.41989058044643,9914705
2008-04-01,51.16019821166992,51.887350200236135,50.51095725171311,51.41989459565264,6034588
2008-04-02,51.99123001098633,53.497471208331184,51.41989653572487,51.41989653572487,6087024
2008-04-03,51.57571029663086,52.354799405771146,51.16019540061788,52.121073377500544,3883474
2008-04-04,51.31601333618164,51.913317093060996,50.32916855157387,51.913317093060996,5906537
2008-04-07,51.10826110839844,51.62765387697477,50.510957311121075,51.39392783558695,4088729
2008-04-08,49.809776306152344,51.13422849389231,49.44620209364817,51.03034712829903,5753811
2008-04-09,49.93962478637695,50.38110650333176,49.36829136166195,49.96559512792899,3776374
2008-04-10,50.92647171020508,51.29004594002282,49.67993048729921,49.86171584102927,7075297
2008-04-11,51.16019821166992,51.67959097963537,50.640805443704465,51.41989459565264,4012660
2008-04-15,51.93928909301758,52.19898546803552,49.96559593840975,50.848562908999234,6362785
2008-04-16,51.23810958862305,52.82225824615908,51.03035036660983,52.45868401058303,4725794
2008-04-17,53.2118034362793,54.43237434990813,51.44586587948265,52.017199343637564,14831167
2008-04-21,54.06879425048828,55.00370185307744,53.497464370608526,54.01685709178502,7639361
2008-04-22,54.95176696777344,55.575041116807746,53.49747001298057,54.01686278893737,8814769
2008-04-23,55.00370407104492,55.65294499869552,54.27655564101925,55.05564475419995,5265604
2008-04-24,53.05598068237305,55.678914704607884,52.588528628744335,55.57503686184121,8801780
2008-04-25,53.497467041015625,54.250585819843145,52.770315081657245,54.016859788118396,4095990
2008-04-28,53.705223083496094,54.74400858452142,53.49746739223404,53.549404553870794,4708244
2008-04-29,54.458343505859375,54.977736271999994,53.75716538498412,54.01686176805443,6497143
2008-04-30,54.82191467285156,55.52309627688469,54.5362514853304,55.003703539780865,6331377
2008-05-02,55.315345764160156,56.87352412119478,55.21146438913831,55.65294966590789,5658418
2008-05-05,55.05564498901367,56.35412684985291,54.692067250092705,56.04248979430851,7642293
2008-05-06,54.588191986083984,55.67891820969063,54.27655843816612,54.61416232899989,5061166
2008-05-07,53.809104919433594,54.89983118533787,52.978078570401664,54.536256937489036,4303106
2008-05-08,53.15986251831055,53.70522563674798,52.848228966601795,53.393588562681536,3642073
2008-05-09,52.848228454589844,54.2246178866067,52.043168956349305,52.458683876959675,8621761
2008-05-12,52.848228454589844,53.23777303222001,51.679591199341694,52.848228454589844,4890395
2008-05-13,53.0040397644043,53.39358431481728,52.56255805401735,53.081950787901334,5056766
2008-05-14,53.08195495605469,53.367621686593765,51.939291556256066,51.939291556256066,2982486
2008-05-15,53.1079216003418,53.70522184066581,51.939287938732484,51.939287938732484,2646760
2008-05-16,53.5234375,53.67925603919776,52.8741965219741,53.497470678765154,4422288
2008-05-20,53.4195556640625,53.62731487495116,52.8741925787213,52.97807394534436,3464912
2008-05-21,53.75716781616211,54.536257000607485,52.19898944727136,52.19898944727136,3419088
2008-05-22,53.03001403808594,53.289710424286085,52.458684101860214,52.458684101860214,3558000
2008-05-23,52.14704513549805,53.44552701933796,51.93928944302668,52.718378573330625,4417028
2008-05-26,51.75749969482422,52.06913675061721,49.34232131832224,49.34232131832224,2605807
2008-05-27,50.19932174682617,52.406740924601046,49.965595714827394,51.83540749317514,3316550
2008-05-28,52.04316711425781,52.35480065191694,49.49814051707517,50.38110749064567,4505700
2008-05-29,52.90016555786133,53.497469356294296,51.367957592068315,52.5885320095272,11026212
2008-05-30,51.212135314941406,53.237769081721076,51.004379631231515,53.030009875653796,4023430
2008-06-02,49.03068923950195,51.93929010533569,48.303537261864726,50.90050106265999,4431595
2008-06-03,47.21281433105469,48.8229297656793,46.77132907829447,48.30353700824732,6240766
2008-06-04,45.758514404296875,47.49847804723579,45.47284768012553,47.00505562677125,5762089
2008-06-05,45.68060302734375,46.01821043418732,44.148395092406616,45.70657336977134,9721099
2008-06-06,45.18718338012695,47.082969180526064,44.53794239143366,45.44687977560427,6317089
2008-06-09,44.56391143798828,45.65463767617998,42.59021818535257,44.667789288683274,6500809
2008-06-10,44.25226974487305,44.61584746789495,43.23945464217982,44.14839190501993,6717902
2008-06-11,44.46003341674805,45.18718189118143,44.14839634350078,44.66778911734111,2586175
2008-06-12,44.77166748046875,45.03136387036357,42.5902185098238,43.8887004592979,3244212
2008-06-13,44.48600387573242,45.135244844723154,44.01854826464449,44.693759576866384,4248430
2008-06-16,46.044185638427734,46.74536382386483,44.71973325834707,44.87555180700796,4354615
2008-06-17,47.420570373535156,47.784144601937605,45.23912148076285,46.69342191673025,4736084
2008-06-18,47.368629455566406,48.407418495313564,47.26475160829896,47.26475160829896,5055019
2008-06-19,46.355812072753906,47.264749357179035,45.60269331298742,46.433723096261936,4221271
2008-06-20,45.29106140136719,46.92715081234048,44.693761098503195,46.74536192589085,3837789
2008-06-23,43.706912994384766,45.08330601886392,43.265431230665584,44.92748747540393,4516050
2008-06-24,42.35648727416992,44.35615064031838,41.915002056493314,43.70690622276449,5238203
2008-06-25,41.18785858154297,42.04485525660363,40.252950876340066,41.55143282180029,3933879
2008-06-26,43.525123596191406,45.39493889974933,41.421582260278115,41.421582260278115,18253250
2008-06-27,41.603370666503906,43.005734008418614,41.36964461697071,42.070826287928064,6821283
2008-06-30,40.772342681884766,41.96694674768199,39.603708958848756,41.57740217333665,4596315
2008-07-01,37.88970947265625,40.7723398253225,36.435409125852274,40.7723398253225,6202295
2008-07-02,39.55176544189453,39.9672803292552,36.69510543453131,37.915679755711274,5245963
2008-07-03,38.51298522949219,39.5517708281803,37.396292119845604,39.214166917549804,4726793
2008-07-04,39.032371520996094,39.78549025000645,37.655982241161915,37.91567859753495,4862814
2008-07-07,39.88936996459961,41.49948885880015,39.55176609437567,39.55176609437567,5528014
2008-07-08,41.05801010131836,42.0708253072587,36.87689403919909,36.87689403919909,8354280
2008-07-09,43.914669036865234,44.096454389067034,41.603368441857015,41.603368441857015,6860769
2008-07-10,45.836421966552734,46.38178507294442,42.69409504149364,43.91466944521037,7216175
2008-07-11,43.65496826171875,46.849231998398466,43.31736088901097,46.27790213454697,6040791
2008-07-14,43.68094253540039,45.23912444355161,42.5902197787597,42.5902197787597,5942149
2008-07-15,41.86306381225586,43.05766783341191,41.5514302778396,42.59021577060878,3693378
2008-07-16,40.720401763916016,42.59021711904312,40.01922012515395,41.86306513766809,6973872
2008-07-17,42.797969818115234,43.10960686293186,41.55142868356344,41.55142868356344,5038238
2008-07-18,45.18718338012695,45.55075762932364,42.30455268585715,43.577064319224455,5983177
2008-07-21,47.73221206665039,48.017878817502705,45.21315552144078,45.96627439379112,8754188
2008-07-22,49.679927825927734,50.121409537642656,47.31669017517547,47.73220506800401,12631056
2008-07-23,53.18583297729492,54.22461852996694,50.95244333457855,51.8873510364549,12798869
2008-07-24,51.31601333618164,54.17267337014428,48.12174943442093,48.12174943442093,10764301
2008-07-25,51.419891357421875,53.08195092812719,49.47216860021166,50.7706504383518,10710381
2008-07-28,51.0043830871582,52.43271319592651,50.43304963470783,51.41989448273197,5533881
2008-07-29,48.95277786254883,50.640804321013526,48.56323329521082,49.86171518633751,5145929
2008-07-30,51.0043830871582,51.41989448273197,49.39426410105815,49.39426410105815,7354746
2008-07-31,49.21247100830078,51.88734564173975,48.563230105382196,51.88734564173975,6006517
2008-08-01,50.64080810546875,50.84856733698968,46.7453621409768,48.43338872558998,4699412
2008-08-04,50.95243835449219,51.887345964990764,49.62798619981565,49.62798619981565,4301346
2008-08-05,53.237770080566406,53.62731463659911,50.64080285132424,51.16019559270118,9161115
2008-08-06,51.88734817504883,55.13355284813203,51.52377395613501,55.13355284813203,8616591
2008-08-07,51.75749969482422,52.926133370511714,50.147380777156236,50.147380777156236,4809365
2008-08-08,50.87453079223633,52.14704226385299,50.692741929566516,51.16019397306411,4883824
2008-08-11,51.341983795166016,52.09510255592234,50.95243924418612,51.52377266123293,2714705
2008-08-12,50.45901870727539,51.9392894644052,50.06947414196308,51.679589565172776,5801276
2008-08-13,50.66677474975586,51.16019716475437,49.472170703409546,49.861715271412194,2754609
2008-08-14,49.446205139160156,50.900502078750534,49.342323767168565,50.38110930822321,2566362
2008-08-18,48.87487030029297,50.38110788327772,48.40741822898254,49.342322371603395,2963058
2008-08-19,47.9659309387207,49.082623907361025,46.97908263116288,48.796960721679135,2941144
2008-08-20,48.51129150390625,48.9008360340729,48.173684131014156,48.30353230773637,3319410
2008-08-21,47.991905212402344,48.79696472016899,47.4205717495079,48.30353876477938,4138486
2008-08-22,47.49848175048828,49.65396399878248,46.27791077547729,49.65396399878248,4139879
2008-08-25,48.01787185668945,48.66711277707522,47.6802644646744,48.66711277707522,2034227
2008-08-26,48.09578323364258,48.25160177156215,47.21281621524193,47.52444976872337,1489491
2008-08-27,47.13490676879883,48.69308515563272,46.87521037099318,48.35548124742851,4297168
2008-08-28,46.43372344970703,47.7841424548605,45.83641968769522,47.26474971694976,7382078
2008-08-29,48.3554801940918,48.537269077538944,47.05699823334864,47.26475393812444,2219080
2008-09-01,47.9659309387207,48.173686623281604,47.005052972322346,47.8880199152423,3417069
2008-09-02,50.4849853515625,50.69274102890191,47.88801825067616,48.303533127712264,5030404
2008-09-04,49.42023849487305,50.32917591132258,49.00472354288168,49.91366095933121,2813325
2008-09-05,48.329505920410156,48.874869004046715,47.7841428367736,48.82292832089754,3330688
2008-09-08,50.87453079223633,52.92613135125388,50.38110488566322,50.90049761059715,8377948
2008-09-09,51.05631637573242,51.47183126213015,49.88768273906482,50.8745310345541,3737279
2008-09-10,50.61483383178711,51.47183040886028,50.121407931043514,50.796619169951896,3847698
2008-09-11,49.26441192626953,50.381104875714016,48.87486738264601,50.381104875714016,2567354
2008-09-12,49.75783920288086,51.10826182916709,48.95277969576244,49.60202066563895,6093354
2008-09-15,46.61551284790039,48.69308398019352,45.213153038074076,47.93996514920881,6770268
2008-09-16,47.524444580078125,47.93995946171248,44.1483918906296,44.79763279244663,4654621
2008-09-17,46.30387496948242,48.199657041805125,45.70657121128564,48.199657041805125,4674190
2008-09-18,46.19999694824219,47.10893429956171,42.87588461521673,45.70657451914027,6603710
2008-09-19,49.00471878051758,49.26441515997969,46.74535887025411,47.29072197159608,9821730
2008-09-22,47.939964294433594,52.45868424448804,47.55041971407425,50.381109626880566,4162514
2008-09-23,47.368629455566406,48.433385315362244,46.48566247025677,47.368629455566406,6569683
2008-09-24,48.459354400634766,48.97874714585546,46.90117616497268,47.52444675476602,5730103
2008-09-25,46.95311737060547,48.796962341115915,45.83642084254765,48.589203127302646,10926783
2008-09-26,46.19999694824219,47.21281567188436,45.39494096924532,47.21281567188436,4967945
2008-09-29,44.48600387573242,47.524449497194425,43.62900368325005,47.524449497194425,7859964
2008-09-30,44.56391143798828,46.22596761618131,42.07082540951989,42.07082540951989,6616439
2008-10-01,46.044185638427734,46.485667416882656,44.22630726719458,45.13524821399013,3743739
2008-10-03,46.69342041015625,47.264750315680985,45.446875709965276,46.277905510092594,4681406
2008-10-06,45.7325439453125,46.7453591262907,44.79763626965662,46.17402920175926,5560277
2008-10-07,47.2387809753418,48.251599666453174,45.7065730510878,45.7065730510878,9928258
2008-10-08,46.87520980834961,47.26475440038238,43.68094204026625,45.65463886672828,9985473
2008-10-10,46.589542388916016,47.65429829605138,43.135581798974044,46.69342376315965,9025179
2008-10-13,47.524444580078125,47.88801878062419,46.51162947771503,46.82326651953014,6805621
2008-10-14,46.38178253173828,49.290383258229845,46.01820832151619,47.784142212513444,5099383
2008-10-15,45.99224090576172,46.97908575661553,45.49881848033481,46.12208909784025,5495022
2008-10-16,44.22630310058594,45.34299965881883,43.36930644722654,45.34299965881883,6651066
2008-10-17,40.902191162109375,45.4468778948912,40.30488736381489,45.13524434662932,5586092
2008-10-20,41.36964416503906,43.00573353861394,40.07116221253093,41.05801060985175,7922965
2008-10-21,41.70724868774414,43.88869751189084,40.51264466998173,41.78515619053751,8047276
2008-10-22,39.42191696166992,41.603365700872644,39.03237241815667,41.291732179476455,5408099
2008-10-23,37.50016403198242,38.79864582455105,36.92883063430931,38.4350716271033,6641370
2008-10-24,32.64384460449219,36.87689434319102,32.202359333525095,36.35750156433925,9905588
2008-10-27,30.124788284301758,32.20235940427323,27.008431604344555,32.04654086580383,12878172
2008-10-29,34.098140716552734,36.25361906339748,31.163569778993754,34.27992605242167,13094201
2008-10-31,36.27959060668945,37.3962870884506,34.48768639451154,35.89004605959176,8097887
2008-11-03,37.39628982543945,38.38313467470329,36.09780438438854,38.33119398901251,4951148
2008-11-04,39.032371520996094,39.34400855758664,36.69510431363878,36.876889649685545,4515828
2008-11-05,37.604042053222656,40.92815757172819,36.87689013244458,40.92815757172819,6145587
2008-11-06,36.35750198364258,38.824621233998954,35.6043831500935,36.87689476848439,4896229
2008-11-07,39.18819046020508,40.356824076435835,35.83810460912441,36.0978009682868,8250147
2008-11-10,40.07115936279297,40.980096664907826,39.18819240235289,40.408763237492636,3775177
2008-11-11,39.60370635986328,41.265762396859756,38.69476907937299,40.2529472744992,8900004
2008-11-12,37.941646575927734,40.460702718747434,37.47419452909974,40.460702718747434,5705390
2008-11-14,37.81180191040039,39.473861614493735,37.3443498200977,37.60404620856757,4038880
2008-11-17,39.36997985839844,40.66846531047944,35.83810830507943,40.66846531047944,5361538
2008-11-18,37.24047088623047,39.26610124844718,36.51331890624574,39.26610124844718,6392448
2008-11-19,36.3315315246582,38.5649209803355,35.86407595168905,37.39628733144874,5606729
2008-11-20,35.941986083984375,36.61719380204938,34.40977474221005,36.35749744206828,5080395
2008-11-21,38.22731399536133,39.42191799801105,34.79932051338516,35.708257805477295,8350092
2008-11-24,39.18819046020508,39.81146101772335,37.24046776648716,39.36997579820437,5420119
2008-11-25,38.22731399536133,40.071158920934,37.91568046577277,39.60370686537245,5453771
2008-11-26,39.084320068359375,39.68162039930294,37.526141616480885,38.642834764717286,5246053
2008-11-27,39.084320068359375,39.084320068359375,39.084320068359375,39.084320068359375,0
2008-11-28,38.46104049682617,39.21416279457816,36.9288326043289,37.91568093274022,8464961
2008-12-01,38.149410247802734,40.720403851115314,37.99359170649578,39.21416617064954,5733003
2008-12-02,37.81180191040039,38.227316836423725,36.61719781896743,37.863742597037444,5879324
2008-12-03,38.954471588134766,39.44789405659661,37.00674853708172,38.175382367713546,6430656
2008-12-04,40.82427978515625,41.03203900458353,34.53962591932866,34.53962591932866,4648185
2008-12-05,40.33085632324219,42.27857914190506,38.980433760026244,38.980433760026244,5338962
2008-12-08,40.43473434448242,41.75918657138941,38.69477073234446,41.42158269029985,11709287
2008-12-10,39.78549575805664,42.3305225162696,39.21416580835331,42.3305225162696,11172070
2008-12-11,39.34401321411133,40.48667661292011,38.72073906716319,40.48667661292011,9867592
2008-12-12,38.12343978881836,38.5649250674629,37.2924099192608,38.38313618276038,9847702
2008-12-15,38.746707916259766,39.6037080740884,38.43507437716007,39.42191920117876,5741641
2008-12-16,40.22698211669922,40.72040457092864,36.876895747632474,38.95447046452084,9183505
2008-12-17,40.17504119873047,41.291737822835586,39.11028526313548,41.291737822835586,8720755
2008-12-18,41.36964416503906,41.811129437834914,39.266102697504344,39.266102697504344,12640018
2008-12-19,43.36930465698242,43.88869740057416,41.317704024266554,42.590215541594816,10050607
2008-12-22,43.3952751159668,43.75884933299256,41.88903404206366,41.88903404206366,6524631
2008-12-23,42.512306213378906,43.810788124182835,42.20067266820053,43.10961000576328,5151765
2008-12-24,41.78515625,43.08363811412054,35.0590173759696,35.0590173759696,13318746
2008-12-26,41.86306381225586,44.07048298439036,40.77234115826272,44.07048298439036,5480531
2008-12-29,42.74604034423828,43.083644268189985,41.03204333430027,42.33052538389604,3418418
2008-12-30,42.66812515258789,43.36930680002783,41.08397650188268,42.64215480965352,4868199
2008-12-31,43.18751525878906,43.83675618032634,42.22664080832835,43.83675618032634,4396180
2009-01-02,43.810791015625,44.53794304708064,42.97976465127864,44.53794304708064,3976548
2009-01-05,42.823944091796875,44.53794095098454,42.27858097446112,44.53794095098454,4505326
2009-01-06,42.512306213378906,44.460032601942416,41.81112809495935,44.460032601942416,3969700
2009-01-07,40.27891540527344,43.992575671376805,37.733892345940156,43.992575671376805,12109220
2009-01-09,40.07115936279297,43.62900106858554,38.071495889197294,43.62900106858554,5272587
2009-01-12,39.00640869140625,41.03204277455755,37.44823025314738,41.03204277455755,6595708
2009-01-13,38.43507385253906,39.447889004914316,37.863740421785074,38.954466599639964,4104761
2009-01-14,38.51298522949219,39.16222622867226,37.448229286365304,39.16222622867226,2777281
2009-01-15,37.941646575927734,38.51297998636851,37.136590664430344,38.1753761216991,3693599
2009-01-16,39.136253356933594,39.707586808260224,37.65598608780889,39.266101548384405,2131503
2009-01-19,40.642494201660156,40.9800980880843,38.980434545043344,40.201008944929264,2587926
2009-01-20,45.18718338012695,46.225968962036234,38.95446988867129,40.694433624954655,19101726
2009-01-21,42.17470169067383,46.17402873363573,41.60336824957711,46.17402873363573,11311625
2009-01-22,44.17436599731445,44.77166626896676,41.65530967455618,43.52512504014558,10535551
2009-01-23,44.79763412475586,45.34299720297306,42.79797067874527,44.90151196766451,7005930
2009-01-27,46.25193405151367,46.8752046253798,43.10960731875675,44.66778551460077,8487928
2009-01-28,47.29072189331055,47.52444792996803,45.706573276742525,47.21281438854391,6636133
