Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8410476446151733,0.8452737853213541,0.764033683773667,0.787983285753196,535796800
2000-01-04,0.7701389789581299,0.8311859925057475,0.7602772473897574,0.8133416112650513,512377600
2000-01-05,0.7814085483551025,0.8307164032557635,0.7738954811251461,0.7795302690080285,778321600
2000-01-06,0.7137866616249084,0.8039493784334993,0.7137866616249084,0.7973754264275039,767972800
2000-01-07,0.7475979328155518,0.7588684094308956,0.7175440140051559,0.7250570799015257,460734400
2000-01-10,0.7344491481781006,0.7682596213713934,0.7119082976937678,0.7663813425601791,505064000
2000-01-11,0.6968814134597778,0.7466588435807112,0.6799761995496755,0.7208310140608859,441548800
2000-01-12,0.6550874710083008,0.7175440234494438,0.649921363500657,0.7137866126810148,976068800
2000-01-13,0.7269354462623596,0.7419624335891944,0.6950032423980641,0.7099124077835497,1032684800
2000-01-14,0.7546416521072388,0.7682598930606663,0.7466590019553188,0.7513546755647809,390376000
2000-01-18,0.7809389233589172,0.7964362935792543,0.7546415108739105,0.7588684539756724,459177600
2000-01-19,0.800662636756897,0.817098324115404,0.7767130279972077,0.7936182978245264,597643200
2000-01-20,0.8527875542640686,0.9128953867765138,0.8527875542640686,0.8678144873130166,1831132800
2000-01-21,0.8363519310951233,0.8584224502837784,0.8278988977184436,0.8584224502837784,495924800
2000-01-24,0.7983142733573914,0.847151669075201,0.7898611928568794,0.8147498992059463,440876800
2000-01-25,0.8433955907821655,0.8499704467519679,0.7691998644718357,0.7889225263641934,497145600
2000-01-26,0.8278989791870117,0.8579529523967211,0.8246120531471683,0.8264902822675537,367158400
2000-01-27,0.8264901041984558,0.8490310055951233,0.8039492529601152,0.8175674895530952,340144000
2000-01-28,0.7635640501976013,0.8330641372595451,0.7560509841194963,0.8128719476970554,423348800
2000-01-31,0.7795301675796509,0.7804693322101586,0.7100301290637536,0.7588684453918152,701680000
2000-02-01,0.7532325983047485,0.7889222010959372,0.7513543697521058,0.7814082837189119,318035200
2000-02-02,0.7424319982528687,0.7673207165874963,0.7288137082381743,0.7569902555422288,464195200
2000-02-03,0.7762433290481567,0.7832876664682973,0.753232840007475,0.75370242237548,475193600
2000-02-04,0.8114633560180664,0.826490292653415,0.7785911358646174,0.7809389975321097,425320000
2000-02-07,0.8570138216018677,0.8584225687354269,0.7959668083641347,0.8114633779416643,441067200
2000-02-08,0.8631190061569214,0.8725102514835281,0.8358824285030407,0.8565441513249361,408643200
2000-02-09,0.8462128043174744,0.8800241351213123,0.8448041577020347,0.8574832813576421,299364800
2000-02-10,0.8527875542640686,0.8556049474659759,0.826490095399287,0.8480918320497877,302982400
2000-02-11,0.8170982003211975,0.8574834401624912,0.8133416414565394,0.853726881297833,212251200
2000-02-14,0.8701625466346741,0.8706321290218016,0.8161590172064371,0.8213242729898178,367539200
2000-02-15,0.8941119909286499,0.9011563273727193,0.8654667682327164,0.8659363505356555,485744000
2000-02-16,0.8574833869934082,0.8875381633308296,0.8424564502497475,0.8847199669027801,378246400
2000-02-17,0.8631190061569214,0.8678146288202248,0.8499702996596452,0.8654668174885731,289497600
2000-02-18,0.8358822464942932,0.8668752754035878,0.8330640007549445,0.8612404893078995,233441600
2000-02-22,0.8551355004310608,0.8786155196483832,0.8016015100469094,0.8274293907426276,422296000
2000-02-23,0.8734495043754578,0.8941121321346395,0.8340033808989296,0.8507916781761701,473099200
2000-02-24,0.8655837774276733,0.8950511968601172,0.8396389276465603,0.8814329081794546,376432000
2000-02-25,0.8293073773384094,0.8790848450294192,0.8274291488946787,0.8626491674262591,249144000
2000-02-28,0.8509093523025513,0.8640580586190366,0.8142806771340071,0.8274293834504923,328328000
2000-02-29,0.8612406253814697,0.8809632826823308,0.8457433059451092,0.8532571243541538,368961600
2000-03-01,0.9791086912155151,0.9922573982602323,0.8903555205637164,0.8908251029129315,1077003200
2000-03-02,0.9166533350944519,0.9612647812418688,0.9067915998694539,0.9542212435600103,311259200
2000-03-03,0.9617339372634888,0.9634952975909155,0.901626086577316,0.9382539146597098,323366400
2000-03-06,0.9443587064743042,0.9701865275668933,0.9391926005459721,0.9467065169358111,210560000
2000-03-07,0.923226535320282,0.9575074381913604,0.9100778332829306,0.949993521565371,273011200
2000-03-08,0.9166533350944519,0.9312107955462614,0.8908254920713031,0.9232272902219576,271230400
2000-03-09,0.9185311794281006,0.9391929012067272,0.888477209630414,0.9081998671137976,276718400
2000-03-10,0.9448287487030029,0.9612644331030341,0.9091390830637793,0.9143051915076862,248606400
2000-03-13,0.9114870429039001,0.9504635866488338,0.8978687517769592,0.9175922161206578,303956800
2000-03-14,0.8584223985671997,0.9335580720462604,0.8565440694281357,0.9107823782268395,428579200
2000-03-15,0.8734495043754578,0.903504281260031,0.8574834026040298,0.86875388123782,443609600
2000-03-16,0.9133648872375488,0.9166526649313529,0.8603004923234755,0.8814326949868152,378100800
2000-03-17,0.9391930103302002,0.9391930103302003,0.8988077235259029,0.9025651849434213,305043200
2000-03-20,0.9241664409637451,0.9485855359442206,0.9194707158099326,0.9279238035571792,204489600
2000-03-21,1.0138592720031738,1.0274774621887404,0.9138356152464812,0.9208791504245941,524328000
2000-03-22,1.0833590030670166,1.0847685524141044,0.9885006757192539,0.9976580817507755,567996800
2000-03-23,1.0617581605911255,1.129849498656806,1.0518964309179477,1.066923365147737,562564800
2000-03-24,1.04203462600708,1.081480739318388,1.0180850280966651,1.070210263588987,446913600
2000-03-27,1.048609733581543,1.0875862777981669,1.028416686584498,1.0340523777771724,279182400
2000-03-28,1.0453227758407593,1.0669236676210028,1.0302949345006227,1.0312340993468643,202966400
2000-03-29,1.0213731527328491,1.0476705705317013,1.005524018915335,1.0472010884329364,239836800
2000-03-30,0.9448287487030029,1.0345217929685795,0.9424808367815761,1.0035279511722095,414400000
2000-03-31,1.0204341411590576,1.031234136008025,0.9467070898741237,0.9575079875733279,404633600
2000-04-03,1.0016494989395142,1.048139954989247,0.972534692463428,1.018085181326281,328563200
2000-04-04,0.9565685987472534,0.9993016942495876,0.8772067773976704,0.9964843005869843,660329600
2000-04-05,0.9795790314674377,0.9983625252135925,0.9316799286463816,0.9502285810702916,457665600
2000-04-06,0.94060218334198,1.0105718330605673,0.9260439321948484,0.9814570361491137,259627200
2000-04-07,0.9899094700813293,0.990848534352333,0.9429502375314356,0.9560989430254,242435200
2000-04-10,0.9391930103302002,0.9974235303174577,0.9373147812048211,0.9894400282886672,212262400
2000-04-11,0.8973992466926575,0.9382540232770576,0.8870679312216352,0.9279236106562906,541822400
2000-04-12,0.8208547234535217,0.8941121870109308,0.7879834032973233,0.8941121870109308,941136000
2000-04-13,0.8551355004310608,0.9016259565383596,0.8152197988066203,0.8377607035275851,529827200
2000-04-14,0.8405780792236328,0.8865980993290974,0.8189762894603527,0.8213241508886077,667620800
2000-04-17,0.9307408332824707,0.9312104156452505,0.8194459511116002,0.8227337800261331,409561600
2000-04-18,0.9532816410064697,0.9532816410064697,0.8969294530586879,0.9279233921741457,390924800
2000-04-19,0.9100779891014099,0.9786389037324656,0.8997466780008699,0.9481154555315044,520150400
2000-04-20,0.8931727409362793,0.9373145766759402,0.8795544541862851,0.929331878922441,722120000
2000-04-24,0.9053822755813599,0.9053822755813599,0.8621796093990352,0.864057837895404,443620800
2000-04-25,0.9640815258026123,0.9673693036818994,0.9171222988827036,0.9175918811202377,391641600
2000-04-26,0.9114870429039001,0.9617339657309134,0.901626113265542,0.9514026511500919,366912000
2000-04-27,0.9523416757583618,0.9542208076510844,0.8759151185372221,0.8804937720631482,326603200
2000-04-28,0.932149350643158,0.957977279860428,0.9114868266993491,0.9551598863915662,249580800
2000-05-01,0.9340277910232544,0.940132963518646,0.9157138786038722,0.9382538315712975,226195200
2000-05-02,0.8856591582298279,0.9485853112826016,0.8828417639314944,0.9260444515121674,236432000
2000-05-03,0.8645272850990295,0.9110169191279266,0.8386994654201102,0.893642079370801,489798400
2000-05-04,0.8316555023193359,0.8659364175189366,0.8307163376408099,0.8649972528404105,399515200
2000-05-05,0.8499704003334045,0.8621799436174974,0.8318903750165003,0.8325946984360847,284076800
2000-05-08,0.8274296522140503,0.854196605706267,0.8264904872625779,0.8422218011498417,184900800
2000-05-09,0.7922095060348511,0.8358825764397174,0.7879834147949326,0.8288382383480121,327140800
2000-05-10,0.7461894750595093,0.7889225808910538,0.7419625308522001,0.7818782423401365,535091200
2000-05-11,0.772486686706543,0.7832875815835546,0.7438414631457737,0.7616858419878648,499744000
2000-05-12,0.8086459636688232,0.830246904322075,0.787161189734994,0.7964364201274396,306913600
2000-05-15,0.7588685750961304,0.8119329406978002,0.7522937695004923,0.8119329406978002,678932800
2000-05-16,0.7940875291824341,0.8194457738195484,0.7720170625901837,0.7852827363894365,440451200
2000-05-17,0.7616859078407288,0.7790607058678715,0.7541719882172365,0.7785911235101565,398092800
2000-05-18,0.756990373134613,0.7884529987536926,0.7560512082474812,0.7738955918947207,373777600
2000-05-19,0.7062737941741943,0.7457199221265394,0.7015772676535418,0.7457199221265394,740667200
2000-05-22,0.6757493019104004,0.7043953795810407,0.6461649122507409,0.7043953795810407,755507200
2000-05-23,0.6447559595108032,0.7015768547367546,0.6433472632070997,0.6799759753358229,517585600
2000-05-24,0.6588438749313354,0.6743403893082817,0.623623853777043,0.6475734501049654,678462400
2000-05-25,0.6556739211082458,0.6961769712330418,0.6461648050558683,0.6649491488792874,406750400
2000-05-26,0.6489822864532471,0.6752796992559356,0.6405301055309657,0.661191828202115,181148800
