Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
102,2008-02-29,57.08127975463867,58.691398797156545,56.14637555948146,57.54873537457504,16477462
103,2008-03-03,54.69206619262695,56.509944285010874,54.06879561594649,54.588188350239776,10049153
104,2008-03-04,53.28970718383789,55.26340030341392,51.939288171128204,55.05564461603011,11485198
105,2008-03-05,54.276554107666016,54.536250471389636,51.99122399348374,53.549402175825456,8581053
106,2008-03-07,51.49781036376953,53.497474113415,49.34232806492242,53.497474113415,14251925
107,2008-03-10,51.05632019042969,51.41989442230831,48.121752470260816,51.316016573536935,11713659
108,2008-03-11,55.26340103149414,55.782793779153984,49.44620296217541,50.64080346390705,19665129
109,2008-03-12,53.86104202270508,57.133217080289434,53.341649268242726,56.7696428566373,12262350
110,2008-03-13,46.459693908691406,52.97807750699553,45.187182305584194,52.45868472839196,47000084
111,2008-03-14,49.653961181640625,49.86171688234452,46.79730092399486,47.758175442697464,35798540
112,2008-03-17,47.706233978271484,48.719049092029735,46.693418864513234,48.719049092029735,19211273
113,2008-03-18,48.12174987792969,49.0566575112236,46.84923485136878,47.62832395872079,12632937
114,2008-03-19,48.407413482666016,53.91297404130868,48.09577645077651,50.38110294344219,16449023
115,2008-03-24,48.87487030029297,50.22529287441262,47.810114446355264,50.22529287441262,11636914
116,2008-03-25,50.718711853027344,51.03034537200952,49.23844119020073,50.14737845135738,13232423
117,2008-03-26,50.40707778930664,51.62765216390387,49.861714695925805,50.38110744726802,11448313
118,2008-03-27,51.316009521484375,51.809435399465684,49.653953602475916,49.653953602475916,17425122
119,2008-03-28,51.419891357421875,51.809439431221335,50.069472359170575,51.54973954123589,11599511
120,2008-03-31,51.05632019042969,51.653623984990936,50.381108889879314,51.41989442230831,9914705
121,2008-04-01,51.160194396972656,51.88734633131968,50.510953485425695,51.41989076159144,6034588
122,2008-04-02,51.99123001098633,53.497471208331184,51.41989653572487,51.41989653572487,6087024
123,2008-04-03,51.575714111328125,52.35480327809223,51.160199184582396,52.12107723253454,3883474
124,2008-04-04,51.316009521484375,51.913313233961745,50.32916481023605,51.913313233961745,5906537
125,2008-04-07,51.1082649230957,51.627657730439275,50.510961081235855,51.393931671606246,4088729
126,2008-04-08,49.809776306152344,51.13422849389231,49.44620209364817,51.03034712829903,5753811
127,2008-04-09,49.93962860107422,50.381110351752135,49.36829513271724,49.965598944610036,3776374
128,2008-04-10,50.926475524902344,51.290049781953975,49.67993420862308,49.861719575969964,7075297
129,2008-04-11,51.160194396972656,51.67958712621022,50.64080166773508,51.41989076159144,4012660
130,2008-04-15,51.939292907714844,52.198989301806265,49.96559960814851,50.84856664358777,6362785
131,2008-04-16,51.23810958862305,52.82225824615908,51.03035036660983,52.45868401058303,4725794
132,2008-04-17,53.21179962158203,54.432370447709445,51.44586219138356,52.01719561458019,14831167
133,2008-04-21,54.06880187988281,55.00370961439241,53.497471919385376,54.01686471385095,7639361
134,2008-04-22,54.95176696777344,55.575041116807746,53.49747001298057,54.01686278893737,8814769
135,2008-04-23,55.00370788574219,55.65294885841988,54.27655940528625,55.055648572499486,5265604
136,2008-04-24,53.05598449707031,55.67891870789273,52.58853240983204,55.5750408576573,8801780
137,2008-04-25,53.497467041015625,54.250585819843145,52.770315081657245,54.016859788118396,4095990
138,2008-04-28,53.705223083496094,54.74400858452142,53.49746739223404,53.549404553870794,4708244
139,2008-04-29,54.45834732055664,54.97774012307967,53.75716915056527,54.01686555182679,6497143
140,2008-04-30,54.82191848754883,55.52310014037258,54.53625528015025,55.00370736712763,6331377
141,2008-05-02,55.31534194946289,56.87352019904128,55.21146058160499,55.652945827928534,5658418
142,2008-05-05,55.05564880371094,56.35413075451943,54.69207103959838,56.0424936773823,7642293
143,2008-05-06,54.58818817138672,55.67891431877193,54.27655464524623,54.614158512487776,5061166
144,2008-05-07,53.809104919433594,54.89983118533787,52.978078570401664,54.536256937489036,4303106
145,2008-05-08,53.15986251831055,53.70522563674798,52.848228966601795,53.393588562681536,3642073
146,2008-05-09,52.84822463989258,54.22461397255873,52.04316519976294,52.45868009038057,8621761
147,2008-05-12,52.84822463989258,53.23776918940459,51.679587468999145,52.84822463989258,4890395
148,2008-05-13,53.00404357910156,53.39358815755005,52.56256183694121,53.081954608205855,5056766
149,2008-05-14,53.08195495605469,53.367621686593765,51.939291556256066,51.939291556256066,2982486
150,2008-05-15,53.1079216003418,53.70522184066581,51.939287938732484,51.939287938732484,2646760
151,2008-05-16,53.5234375,53.67925603919776,52.8741965219741,53.497470678765154,4422288
152,2008-05-20,53.419559478759766,53.62731870448454,52.874196354474115,52.978077728515366,3464912
153,2008-05-21,53.757164001464844,54.536253130624765,52.198985743144995,52.198985743144995,3419088
154,2008-05-22,53.03001022338867,53.28970659090764,52.458680328261394,52.458680328261394,3558000
155,2008-05-23,52.14704513549805,53.44552701933796,51.93928944302668,52.718378573330625,4417028
156,2008-05-26,51.757503509521484,52.06914058828315,49.34232495501295,49.34232495501295,2605807
157,2008-05-27,50.19932556152344,52.40674490704233,49.96559951176358,51.83541143220021,3316550
158,2008-05-28,52.04317092895508,52.35480448945654,49.498144145225254,50.3811111835161,4505700
159,2008-05-29,52.90016555786133,53.497469356294296,51.367957592068315,52.5885320095272,11026212
160,2008-05-30,51.212135314941406,53.237769081721076,51.004379631231515,53.030009875653796,4023430
161,2008-06-02,49.03069305419922,51.939294146328606,48.30354101998794,50.9005050228328,4431595
162,2008-06-03,47.21281051635742,48.82292582088805,46.7713252992683,48.30353310542193,6240766
163,2008-06-04,45.75851821899414,47.49848200698659,45.47285147100794,47.005059545387475,5762089
164,2008-06-05,45.68060302734375,46.01821043418732,44.148395092406616,45.70657336977134,9721099
165,2008-06-06,45.18718338012695,47.082969180526064,44.53794239143366,45.44687977560427,6317089
166,2008-06-09,44.56391143798828,45.65463767617998,42.59021818535257,44.667789288683274,6500809
167,2008-06-10,44.25226974487305,44.61584746789495,43.23945464217982,44.14839190501993,6717902
168,2008-06-11,44.46003341674805,45.18718189118143,44.14839634350078,44.66778911734111,2586175
169,2008-06-12,44.77166748046875,45.03136387036357,42.5902185098238,43.8887004592979,3244212
170,2008-06-13,44.486000061035156,45.135240974353145,44.01854449003177,44.69375574435396,4248430
171,2008-06-16,46.04418182373047,46.74535995107591,44.71972955337885,44.87554808913039,4354615
172,2008-06-17,47.420570373535156,47.784144601937605,45.23912148076285,46.69342191673025,4736084
173,2008-06-18,47.36862564086914,48.40741459696039,47.264747801967204,47.264747801967204,5055019
174,2008-06-19,46.355812072753906,47.264749357179035,45.60269331298742,46.433723096261936,4221271
175,2008-06-20,45.29105758666992,46.92714685984151,44.693757334114316,46.74535798870327,3837789
176,2008-06-23,43.706912994384766,45.08330601886392,43.265431230665584,44.92748747540393,4516050
177,2008-06-24,42.35649108886719,44.35615463510874,41.915005831429674,43.70691015908279,5238203
178,2008-06-25,41.18785095214844,42.04484746846413,40.25294342012229,41.551425125059424,3933879
179,2008-06-26,43.52512741088867,45.39494287832389,41.42158589061351,41.42158589061351,18253250
180,2008-06-27,41.603370666503906,43.005734008418614,41.36964461697071,42.070826287928064,6821283
181,2008-06-30,40.77234649658203,41.96695067414749,39.60371266420759,41.577406063356015,4596315
182,2008-07-01,37.889713287353516,40.77234393024004,36.43541279413207,40.77234393024004,6202295
183,2008-07-02,39.5517692565918,39.96728418402814,36.695108973708805,37.91568341261099,5245963
184,2008-07-03,38.51298141479492,39.551766910591695,37.39628841575639,39.214163033400744,4726793
185,2008-07-04,39.032371520996094,39.78549025000645,37.655982241161915,37.91567859753495,4862814
186,2008-07-07,39.88936996459961,41.49948885880015,39.55176609437567,39.55176609437567,5528014
187,2008-07-08,41.058013916015625,42.070829216056566,36.8768974654291,36.8768974654291,8354280
188,2008-07-09,43.914669036865234,44.096454389067034,41.603368441857015,41.603368441857015,6860769
189,2008-07-10,45.83642578125,46.38178893302906,42.69409859467341,43.91467309997141,7216175
190,2008-07-11,43.654972076416016,46.84923609221973,43.31736467420713,46.27790617844378,6040791
191,2008-07-14,43.680938720703125,45.23912049277688,42.59021605931627,42.59021605931627,5942149
192,2008-07-15,41.86306381225586,43.05766783341191,41.5514302778396,42.59021577060878,3693378
193,2008-07-16,40.720401763916016,42.59021711904312,40.01922012515395,41.86306513766809,6973872
194,2008-07-17,42.797977447509766,43.109614547880476,41.5514360907429,41.5514360907429,5038238
195,2008-07-18,45.18718338012695,45.55075762932364,42.30455268585715,43.577064319224455,5983177
196,2008-07-21,47.732208251953125,48.01787497997532,45.213151908063296,45.96627072022533,8754188
197,2008-07-22,49.679927825927734,50.121409537642656,47.31669017517547,47.73220506800401,12631056
198,2008-07-23,53.18583297729492,54.22461852996694,50.95244333457855,51.8873510364549,12798869
199,2008-07-24,51.316009521484375,54.17266934309043,48.121745857176826,48.121745857176826,10764301
200,2008-07-25,51.419891357421875,53.08195092812719,49.47216860021166,50.7706504383518,10710381
201,2008-07-28,51.0043830871582,52.43271319592651,50.43304963470783,51.41989448273197,5533881
202,2008-07-29,48.95277786254883,50.640804321013526,48.56323329521082,49.86171518633751,5145929
203,2008-07-30,51.0043830871582,51.41989448273197,49.39426410105815,49.39426410105815,7354746
204,2008-07-31,49.21247482299805,51.887349663779524,48.56323386975365,51.887349663779524,6006517
205,2008-08-01,50.640804290771484,50.84856350664222,46.74535861971773,48.43338507717436,4699412
206,2008-08-04,50.95244216918945,51.887349849682515,49.62798991535409,49.62798991535409,4301346
207,2008-08-05,53.23777389526367,53.62731847920879,50.640806479938504,51.160199258531996,9161115
208,2008-08-06,51.88734817504883,55.13355284813203,51.52377395613501,55.13355284813203,8616591
209,2008-08-07,51.757503509521484,52.92613727134111,50.14738447318246,50.14738447318246,4809365
210,2008-08-08,50.874534606933594,52.14704617396629,50.69274573063281,51.160197809181106,4883824
211,2008-08-11,51.34198760986328,52.09510642657615,50.95244302994031,51.52377648943707,2714705
212,2008-08-12,50.45901870727539,51.9392894644052,50.06947414196308,51.679589565172776,5801276
213,2008-08-13,50.66676712036133,51.16018946106038,49.472163253898294,49.86170776324339,2754609
214,2008-08-14,49.44620895385742,50.90050600564453,49.34232757385154,50.381113195046865,2566362
215,2008-08-18,48.87487030029297,50.38110788327772,48.40741822898254,49.342322371603395,2963058
216,2008-08-19,47.96593475341797,49.08262781086812,46.979086367376794,48.796964602467625,2941144
217,2008-08-20,48.51129150390625,48.9008360340729,48.173684131014156,48.30353230773637,3319410
218,2008-08-21,47.991905212402344,48.79696472016899,47.4205717495079,48.30353876477938,4138486
219,2008-08-22,47.49848175048828,49.65396399878248,46.27791077547729,49.65396399878248,4139879
220,2008-08-25,48.01787185668945,48.66711277707522,47.6802644646744,48.66711277707522,2034227
221,2008-08-26,48.09577941894531,48.2515979445062,47.21281247057683,47.52444599934118,1489491
222,2008-08-27,47.13490295410156,48.69308121482979,46.87520657731352,48.35547733394836,4297168
223,2008-08-28,46.4337272644043,47.784146380499536,45.83642345332183,47.26475359991881,7382078
224,2008-08-29,48.35547637939453,48.5372652485006,47.05699452108682,47.26475020947307,2219080
225,2008-09-01,47.96593475341797,48.17369045450154,47.00505671060166,47.888023723743366,3417069
226,2008-09-02,50.484989166259766,50.69274485929741,47.888021869143934,48.30353677757677,5030404
227,2008-09-04,49.42023468017578,50.32917202646537,49.00471976025758,49.91365710654717,2813325
228,2008-09-05,48.329505920410156,48.874869004046715,47.7841428367736,48.82292832089754,3330688
229,2008-09-08,50.874534606933594,52.926135319785196,50.3811086633622,50.90050142724147,8377948
230,2008-09-09,51.05632019042969,51.47183510787281,49.887686466447065,50.87453483566919,3737279
231,2008-09-10,50.61484146118164,51.471838167433646,50.12141548606181,50.796626826747726,3847698
232,2008-09-11,49.26441192626953,50.381104875714016,48.87486738264601,50.381104875714016,2567354
233,2008-09-12,49.757835388183594,51.10825791093934,48.952775942785266,49.60201686288756,6093354
234,2008-09-15,46.615509033203125,48.69307999548194,45.21314933813642,47.93996122612736,6770268
235,2008-09-16,47.52444839477539,47.93996330976234,44.1483954343375,44.79763638826787,4654621
236,2008-09-17,46.30387878417969,48.19966101268445,45.70657497677465,48.19966101268445,4674190
237,2008-09-18,46.19999313354492,47.10893040981421,42.87588107498879,45.70657074518451,6603710
238,2008-09-19,49.00471878051758,49.26441515997969,46.74535887025411,47.29072197159608,9821730
239,2008-09-22,47.939964294433594,52.45868424448804,47.55041971407425,50.381109626880566,4162514
240,2008-09-23,47.36862564086914,48.43338141491791,46.48565872666673,47.36862564086914,6569683
241,2008-09-24,48.45935821533203,48.97875100143907,46.901179857010895,47.5244504958678,5730103
242,2008-09-25,46.953121185302734,48.79696630561602,45.83642456651911,48.589207074923394,10926783
243,2008-09-26,46.19999313354492,47.21281177355945,45.39493722102089,47.21281177355945,4967945
244,2008-09-29,44.486000061035156,47.52444542194891,43.628999942040984,47.52444542194891,7859964
245,2008-09-30,44.56391143798828,46.22596761618131,42.07082540951989,42.07082540951989,6616439
246,2008-10-01,46.04418182373047,46.48566356560923,44.226303603106025,45.13524447459707,3743739
247,2008-10-03,46.693424224853516,47.26475417705401,45.44687942282398,46.277909290843674,4681406
248,2008-10-06,45.732540130615234,46.74535522711129,44.797632532942984,46.174025350236306,5560277
249,2008-10-07,47.23878479003906,48.2516035629391,45.706576742053905,45.706576742053905,9928258
250,2008-10-08,46.875205993652344,47.26475055398403,43.680938485518,45.654635151360885,9985473
251,2008-10-10,46.589542388916016,47.65429829605138,43.135581798974044,46.69342376315965,9025179
252,2008-10-13,47.52444839477539,47.88802262450487,46.511633211115544,46.82327027794516,6805621
253,2008-10-14,46.38178253173828,49.290383258229845,46.01820832151619,47.784142212513444,5099383
254,2008-10-15,45.99224090576172,46.97908575661553,45.49881848033481,46.12208909784025,5495022
255,2008-10-16,44.22630310058594,45.34299965881883,43.36930644722654,45.34299965881883,6651066
256,2008-10-17,40.902191162109375,45.4468778948912,40.30488736381489,45.13524434662932,5586092
257,2008-10-20,41.3696403503418,43.00572957305278,40.071158517566765,41.05800682389023,7922965
258,2008-10-21,41.70724868774414,43.88869751189084,40.51264466998173,41.78515619053751,8047276
259,2008-10-22,39.42192077636719,41.603369726659764,39.03237619515931,41.29173617510808,5408099
260,2008-10-23,37.50016403198242,38.79864582455105,36.92883063430931,38.4350716271033,6641370
261,2008-10-24,32.64384460449219,36.87689434319102,32.202359333525095,36.35750156433925,9905588
262,2008-10-27,30.124784469604492,32.20235532649345,27.00842818427105,32.04653680775533,12878172
263,2008-10-29,34.098148345947266,36.25362717507621,31.16357675178358,34.27993372249033,13094201
264,2008-10-31,36.27959060668945,37.3962870884506,34.48768639451154,35.89004605959176,8097887
265,2008-11-03,37.39628982543945,38.38313467470329,36.09780438438854,38.33119398901251,4951148
266,2008-11-04,39.032371520996094,39.34400855758664,36.69510431363878,36.876889649685545,4515828
267,2008-11-05,37.60404968261719,40.92816587554461,36.876897614308994,40.92816587554461,6145587
268,2008-11-06,36.35749816894531,38.82461716044691,35.60437941441487,36.87689089929146,4896229
269,2008-11-07,39.18819808959961,40.356831933347046,35.83811158630391,36.097807996025566,8250147
270,2008-11-10,40.071163177490234,40.980100566134176,39.1881961329934,40.40876708432914,3775177
271,2008-11-11,39.60370635986328,41.265762396859756,38.69476907937299,40.2529472744992,8900004
272,2008-11-12,37.941650390625,40.46070678671353,37.47419829679883,40.46070678671353,5705390
273,2008-11-14,37.811798095703125,39.473857632117216,37.34434605256,37.60404241483003,4038880
274,2008-11-17,39.36997985839844,40.66846531047944,35.83810830507943,40.66846531047944,5361538
275,2008-11-18,37.24047088623047,39.26610124844718,36.51331890624574,39.26610124844718,6392448
276,2008-11-19,36.3315315246582,38.5649209803355,35.86407595168905,37.39628733144874,5606729
277,2008-11-20,35.94198989868164,36.61719768840972,34.4097783942863,36.357501300865785,5080395
278,2008-11-21,38.22731399536133,39.42191799801105,34.79932051338516,35.708257805477295,8350092
279,2008-11-24,39.18819808959961,39.811468768459974,37.24047501668722,39.36998346298997,5420119
280,2008-11-25,38.22731399536133,40.071158920934,37.91568046577277,39.60370686537245,5453771
281,2008-11-26,39.084320068359375,39.68162039930294,37.526141616480885,38.642834764717286,5246053
282,2008-11-27,39.084320068359375,39.084320068359375,39.084320068359375,39.084320068359375,0
283,2008-11-28,38.46104049682617,39.21416279457816,36.9288326043289,37.91568093274022,8464961
284,2008-12-01,38.14940643310547,40.72039977933511,37.99358790737937,39.214162249483486,5733003
285,2008-12-02,37.811798095703125,38.22731297980665,36.6171941247895,37.86373877710007,5879324
286,2008-12-03,38.9544677734375,39.44789019357993,37.00674491311926,38.17537862931021,6430656
287,2008-12-04,40.824275970458984,41.03203517047286,34.539622691881235,34.539622691881235,4648185
288,2008-12-05,40.33085250854492,42.27857514298228,38.980430073058805,38.980430073058805,5338962
289,2008-12-08,40.434730529785156,41.75918263174056,38.69476708179899,41.42157878250126,11709287
290,2008-12-10,39.785491943359375,42.33051845755108,39.21416204843607,42.33051845755108,11172070
291,2008-12-11,39.34400939941406,40.48667268743306,38.72073531289703,40.48667268743306,9867592
292,2008-12-12,38.123435974121094,38.56492120858985,37.292406187717816,38.383132342077445,9847702
293,2008-12-15,38.746707916259766,39.6037080740884,38.43507437716007,39.42191920117876,5741641
294,2008-12-16,40.22697830200195,40.72040070944047,36.876892250621616,38.95446677049499,9183505
295,2008-12-17,40.17504119873047,41.291737822835586,39.11028526313548,41.291737822835586,8720755
296,2008-12-18,41.3696403503418,41.81112558242827,39.266099076774765,39.266099076774765,12640018
297,2008-12-19,43.36930847167969,43.88870126095641,41.31770765850819,42.590219287764604,10050607
298,2008-12-22,43.39527893066406,43.75885317965012,41.88903772435357,41.88903772435357,6524631
299,2008-12-23,42.512306213378906,43.810788124182835,42.20067266820053,43.10961000576328,5151765
300,2008-12-24,41.78515625,43.08363811412054,35.0590173759696,35.0590173759696,13318746
301,2008-12-26,41.86306381225586,44.07048298439036,40.77234115826272,44.07048298439036,5480531
302,2008-12-29,42.746036529541016,43.08364042336463,41.03203967256172,42.330521606279724,3418418
303,2008-12-30,42.668121337890625,43.36930292264218,41.083972828814495,42.642150997278094,4868199
304,2008-12-31,43.18751525878906,43.83675618032634,42.22664080832835,43.83675618032634,4396180
305,2009-01-02,43.810787200927734,44.53793916906873,42.979760908940584,44.53793916906873,3976548
306,2009-01-05,42.823944091796875,44.53794095098454,42.27858097446112,44.53794095098454,4505326
307,2009-01-06,42.512306213378906,44.460032601942416,41.81112809495935,44.460032601942416,3969700
